Timestamp,"MS Nam Otjiwarongo Town Square Safland  - INV 001 - ES2140073045 - AC power [W] - P_AC","MS Nam Otjiwarongo Town Square Safland  - INV002 - ES24A0053443 - AC power [W] - P_AC"
2024-04-26 09:30:00,42551.500,38625.667
2024-04-26 10:00:00,54926.833,49150.167
2024-04-26 10:30:00,65392.167,58553.333
2024-04-26 11:00:00,73813.000,66148.667
2024-04-26 11:30:00,80350.000,72112.167
2024-04-26 12:00:00,84874.333,76159.167
2024-04-26 12:30:00,87048.167,77991.167
2024-04-26 13:00:00,87624.833,78227.833
2024-04-26 13:30:00,87523.667,78239.500
2024-04-26 14:00:00,84745.000,75814.667
2024-04-26 14:30:00,81740.333,73377.500
2024-04-26 15:00:00,76308.500,67501.500
2024-04-26 15:30:00,69295.833,60264.000
2024-04-26 16:00:00,60255.667,50712.000
2024-04-26 16:30:00,48779.833,40589.167
2024-04-26 17:00:00,34120.000,29053.333
2024-04-26 17:30:00,19373.833,17113.667
2024-04-26 18:00:00,7748.333,6189.333
2024-04-26 18:30:00,1954.500,1334.000
2024-04-26 19:00:00,56.833,21.500
2024-04-26 19:30:00,,
2024-04-26 20:00:00,,
2024-04-26 20:30:00,,
2024-04-26 21:00:00,,
2024-04-26 21:30:00,,
2024-04-26 22:00:00,,
2024-04-26 22:30:00,,
2024-04-26 23:00:00,,
2024-04-26 23:30:00,,
2024-04-27 00:00:00,0.000,0.000
2024-04-27 00:30:00,,
2024-04-27 01:00:00,,
2024-04-27 01:30:00,,
2024-04-27 02:00:00,,
2024-04-27 02:30:00,,
2024-04-27 03:00:00,,
2024-04-27 03:30:00,,
2024-04-27 04:00:00,,
2024-04-27 04:30:00,,
2024-04-27 05:00:00,,
2024-04-27 05:30:00,,
2024-04-27 06:00:00,,
2024-04-27 06:30:00,,
2024-04-27 07:00:00,0.000,0.000
2024-04-27 07:30:00,1111.167,870.833
2024-04-27 08:00:00,5356.500,4902.000
2024-04-27 08:30:00,14515.667,13966.333
2024-04-27 09:00:00,27144.000,25518.500
2024-04-27 09:30:00,40031.333,36564.667
2024-04-27 10:00:00,51818.167,46583.833
2024-04-27 10:30:00,61957.000,55607.667
2024-04-27 11:00:00,70414.333,63229.667
2024-04-27 11:30:00,76910.500,69184.833
2024-04-27 12:00:00,81863.667,73701.167
2024-04-27 12:30:00,84495.833,76133.333
2024-04-27 13:00:00,86745.833,78219.667
2024-04-27 13:30:00,85362.333,75293.333
2024-04-27 14:00:00,86388.000,77388.333
2024-04-27 14:30:00,71160.333,61940.500
2024-04-27 15:00:00,49690.000,51456.167
2024-04-27 15:30:00,51327.000,56243.500
2024-04-27 16:00:00,52182.333,43610.500
2024-04-27 16:30:00,43150.167,35570.833
2024-04-27 17:00:00,32970.333,28332.667
2024-04-27 17:30:00,16999.833,15022.833
2024-04-27 18:00:00,5580.333,4741.667
2024-04-27 18:30:00,1527.833,1135.667
2024-04-27 19:00:00,48.667,10.333
2024-04-27 19:30:00,,
2024-04-27 20:00:00,,
2024-04-27 20:30:00,,
2024-04-27 21:00:00,,
2024-04-27 21:30:00,,
2024-04-27 22:00:00,,
2024-04-27 22:30:00,,
2024-04-27 23:00:00,,
2024-04-27 23:30:00,,
2024-04-28 00:00:00,0.000,0.000
2024-04-28 00:30:00,,
2024-04-28 01:00:00,,
2024-04-28 01:30:00,,
2024-04-28 02:00:00,,
2024-04-28 02:30:00,,
2024-04-28 03:00:00,,
2024-04-28 03:30:00,,
2024-04-28 04:00:00,,
2024-04-28 04:30:00,,
2024-04-28 05:00:00,,
2024-04-28 05:30:00,,
2024-04-28 06:00:00,,
2024-04-28 06:30:00,,
2024-04-28 07:00:00,0.000,0.000
2024-04-28 07:30:00,1171.000,909.167
2024-04-28 08:00:00,5619.333,5063.667
2024-04-28 08:30:00,13388.333,13291.167
2024-04-28 09:00:00,25812.333,24299.000
2024-04-28 09:30:00,38706.667,35411.500
2024-04-28 10:00:00,50703.000,45621.667
2024-04-28 10:30:00,60784.833,54599.167
2024-04-28 11:00:00,69340.333,62348.833
2024-04-28 11:30:00,75885.000,68308.000
2024-04-28 12:00:00,80374.333,72420.500
2024-04-28 12:30:00,82770.167,74511.500
2024-04-28 13:00:00,83793.667,75511.000
2024-04-28 13:30:00,83432.167,74918.667
2024-04-28 14:00:00,80889.167,72693.833
2024-04-28 14:30:00,77769.167,69914.833
2024-04-28 15:00:00,63645.500,56760.833
2024-04-28 15:30:00,65836.667,57749.167
2024-04-28 16:00:00,45465.500,40369.667
2024-04-28 16:30:00,39088.833,34186.167
2024-04-28 17:00:00,30410.667,26142.667
2024-04-28 17:30:00,17956.667,15916.833
2024-04-28 18:00:00,7232.000,5930.500
2024-04-28 18:30:00,1835.333,1376.167
2024-04-28 19:00:00,53.167,6.500
2024-04-28 19:30:00,,
2024-04-28 20:00:00,,
2024-04-28 20:30:00,,
2024-04-28 21:00:00,,
2024-04-28 21:30:00,,
2024-04-28 22:00:00,,
2024-04-28 22:30:00,,
2024-04-28 23:00:00,,
2024-04-28 23:30:00,,
2024-04-29 00:00:00,0.000,0.000
2024-04-29 00:30:00,,
2024-04-29 01:00:00,,
2024-04-29 01:30:00,,
2024-04-29 02:00:00,,
2024-04-29 02:30:00,,
2024-04-29 03:00:00,,
2024-04-29 03:30:00,,
2024-04-29 04:00:00,,
2024-04-29 04:30:00,,
2024-04-29 05:00:00,,
2024-04-29 05:30:00,,
2024-04-29 06:00:00,,
2024-04-29 06:30:00,,
2024-04-29 07:00:00,0.000,0.000
2024-04-29 07:30:00,1114.333,851.000
2024-04-29 08:00:00,5363.333,4748.333
2024-04-29 08:30:00,14594.667,13744.500
2024-04-29 09:00:00,26956.333,25340.000
2024-04-29 09:30:00,40355.000,36871.167
2024-04-29 10:00:00,52712.333,47366.167
2024-04-29 10:30:00,62946.167,56380.333
2024-04-29 11:00:00,71027.000,63660.333
2024-04-29 11:30:00,77586.667,69777.167
2024-04-29 12:00:00,81935.000,73571.667
2024-04-29 12:30:00,84730.500,76034.667
2024-04-29 13:00:00,85959.000,77104.500
2024-04-29 13:30:00,85431.167,76609.667
2024-04-29 14:00:00,83054.000,74356.167
2024-04-29 14:30:00,79076.167,70864.500
2024-04-29 15:00:00,73374.000,65255.833
2024-04-29 15:30:00,66465.167,58094.833
2024-04-29 16:00:00,57419.000,48556.333
2024-04-29 16:30:00,45542.000,38083.667
2024-04-29 17:00:00,31555.333,27069.667
2024-04-29 17:30:00,17527.500,15452.333
2024-04-29 18:00:00,6949.167,5348.333
2024-04-29 18:30:00,1694.000,1141.000
2024-04-29 19:00:00,56.500,9.500
2024-04-29 19:30:00,,
2024-04-29 20:00:00,,
2024-04-29 20:30:00,,
2024-04-29 21:00:00,,
2024-04-29 21:30:00,,
2024-04-29 22:00:00,,
2024-04-29 22:30:00,,
2024-04-29 23:00:00,,
2024-04-29 23:30:00,,
2024-04-30 00:00:00,0.000,0.000
2024-04-30 00:30:00,,
2024-04-30 01:00:00,,
2024-04-30 01:30:00,,
2024-04-30 02:00:00,,
2024-04-30 02:30:00,,
2024-04-30 03:00:00,,
2024-04-30 03:30:00,,
2024-04-30 04:00:00,,
2024-04-30 04:30:00,,
2024-04-30 05:00:00,,
2024-04-30 05:30:00,,
2024-04-30 06:00:00,,
2024-04-30 06:30:00,,
2024-04-30 07:00:00,0.000,0.000
2024-04-30 07:30:00,974.333,725.667
2024-04-30 08:00:00,5051.667,4458.833
2024-04-30 08:30:00,14095.667,13497.333
2024-04-30 09:00:00,26434.667,24932.667
2024-04-30 09:30:00,39759.500,36354.667
2024-04-30 10:00:00,51839.667,46628.833
2024-04-30 10:30:00,61872.000,55377.167
2024-04-30 11:00:00,69871.000,62486.167
2024-04-30 11:30:00,75792.667,67924.833
2024-04-30 12:00:00,80319.167,71855.833
2024-04-30 12:30:00,83702.833,75056.667
2024-04-30 13:00:00,84904.167,75946.000
2024-04-30 13:30:00,87115.167,78098.167
2024-04-30 14:00:00,66016.333,62971.667
2024-04-30 14:30:00,82552.667,77859.833
2024-04-30 15:00:00,62555.000,51798.667
2024-04-30 15:30:00,35197.000,35216.667
2024-04-30 16:00:00,37749.667,31146.000
2024-04-30 16:30:00,19453.667,16366.167
2024-04-30 17:00:00,31250.167,26701.500
2024-04-30 17:30:00,8302.333,6946.833
2024-04-30 18:00:00,6799.167,5465.167
2024-04-30 18:30:00,1095.333,814.833
2024-04-30 19:00:00,34.000,0.000
2024-04-30 19:30:00,,
2024-04-30 20:00:00,,
2024-04-30 20:30:00,,
2024-04-30 21:00:00,,
2024-04-30 21:30:00,,
2024-04-30 22:00:00,,
2024-04-30 22:30:00,,
2024-04-30 23:00:00,,
2024-04-30 23:30:00,,
2024-05-01 00:00:00,0.000,0.000
2024-05-01 00:30:00,,
2024-05-01 01:00:00,,
2024-05-01 01:30:00,,
2024-05-01 02:00:00,,
2024-05-01 02:30:00,,
2024-05-01 03:00:00,,
2024-05-01 03:30:00,,
2024-05-01 04:00:00,,
2024-05-01 04:30:00,,
2024-05-01 05:00:00,,
2024-05-01 05:30:00,,
2024-05-01 06:00:00,,
2024-05-01 06:30:00,,
2024-05-01 07:00:00,0.000,0.000
2024-05-01 07:30:00,958.167,697.500
2024-05-01 08:00:00,4918.667,4342.000
2024-05-01 08:30:00,14103.333,13388.833
2024-05-01 09:00:00,26612.833,25137.167
2024-05-01 09:30:00,39948.333,36605.000
2024-05-01 10:00:00,52467.667,47135.500
2024-05-01 10:30:00,63202.833,56566.333
2024-05-01 11:00:00,71656.333,64221.000
2024-05-01 11:30:00,78339.833,70181.333
2024-05-01 12:00:00,83033.500,74659.833
2024-05-01 12:30:00,85758.833,76981.000
2024-05-01 13:00:00,86380.000,77866.667
2024-05-01 13:30:00,85987.833,77171.667
2024-05-01 14:00:00,84002.667,75365.667
2024-05-01 14:30:00,80030.333,71801.500
2024-05-01 15:00:00,74484.667,66129.667
2024-05-01 15:30:00,67636.167,59103.500
2024-05-01 16:00:00,58503.500,49345.000
2024-05-01 16:30:00,45948.833,38525.833
2024-05-01 17:00:00,31731.500,27211.000
2024-05-01 17:30:00,17389.333,15431.167
2024-05-01 18:00:00,6740.167,5182.167
2024-05-01 18:30:00,1520.833,1029.333
2024-05-01 19:00:00,38.000,4.200
2024-05-01 19:30:00,,
2024-05-01 20:00:00,,
2024-05-01 20:30:00,,
2024-05-01 21:00:00,,
2024-05-01 21:30:00,,
2024-05-01 22:00:00,,
2024-05-01 22:30:00,,
2024-05-01 23:00:00,,
2024-05-01 23:30:00,,
2024-05-02 00:00:00,0.000,0.000
2024-05-02 00:30:00,,
2024-05-02 01:00:00,,
2024-05-02 01:30:00,,
2024-05-02 02:00:00,,
2024-05-02 02:30:00,,
2024-05-02 03:00:00,,
2024-05-02 03:30:00,,
2024-05-02 04:00:00,,
2024-05-02 04:30:00,,
2024-05-02 05:00:00,,
2024-05-02 05:30:00,,
2024-05-02 06:00:00,,
2024-05-02 06:30:00,,
2024-05-02 07:00:00,0.000,0.000
2024-05-02 07:30:00,943.167,710.167
2024-05-02 08:00:00,4839.500,4331.000
2024-05-02 08:30:00,14121.833,13800.500
2024-05-02 09:00:00,27442.500,25918.833
2024-05-02 09:30:00,40769.500,37365.833
2024-05-02 10:00:00,53346.000,47954.333
2024-05-02 10:30:00,63937.833,57266.000
2024-05-02 11:00:00,73019.167,65253.500
2024-05-02 11:30:00,79809.333,71496.667
2024-05-02 12:00:00,84854.833,76113.333
2024-05-02 12:30:00,87795.333,78814.000
2024-05-02 13:00:00,88874.167,79788.667
2024-05-02 13:30:00,88334.667,79368.833
2024-05-02 14:00:00,85750.167,77158.000
2024-05-02 14:30:00,81475.667,73230.333
2024-05-02 15:00:00,75455.500,67118.667
2024-05-02 15:30:00,68567.667,59966.500
2024-05-02 16:00:00,59016.833,49687.333
2024-05-02 16:30:00,46822.000,39261.333
2024-05-02 17:00:00,32029.500,27436.333
2024-05-02 17:30:00,17389.833,15303.333
2024-05-02 18:00:00,6726.333,5049.667
2024-05-02 18:30:00,1549.333,1073.833
2024-05-02 19:00:00,54.000,4.400
2024-05-02 19:30:00,,
2024-05-02 20:00:00,,
2024-05-02 20:30:00,,
2024-05-02 21:00:00,,
2024-05-02 21:30:00,,
2024-05-02 22:00:00,,
2024-05-02 22:30:00,,
2024-05-02 23:00:00,,
2024-05-02 23:30:00,,
2024-05-03 00:00:00,0.000,0.000
2024-05-03 00:30:00,,
2024-05-03 01:00:00,,
2024-05-03 01:30:00,,
2024-05-03 02:00:00,,
2024-05-03 02:30:00,,
2024-05-03 03:00:00,,
2024-05-03 03:30:00,,
2024-05-03 04:00:00,,
2024-05-03 04:30:00,,
2024-05-03 05:00:00,,
2024-05-03 05:30:00,,
2024-05-03 06:00:00,,
2024-05-03 06:30:00,,
2024-05-03 07:00:00,0.000,0.000
2024-05-03 07:30:00,909.167,697.667
2024-05-03 08:00:00,4751.833,4232.333
2024-05-03 08:30:00,13588.833,13492.000
2024-05-03 09:00:00,26660.833,25380.333
2024-05-03 09:30:00,39735.000,36642.333
2024-05-03 10:00:00,52320.333,47322.833
2024-05-03 10:30:00,62779.667,56564.000
2024-05-03 11:00:00,71083.667,63968.000
2024-05-03 11:30:00,77668.000,69968.333
2024-05-03 12:00:00,81670.333,73646.667
2024-05-03 12:30:00,84980.000,76641.667
2024-05-03 13:00:00,85909.000,77387.500
2024-05-03 13:30:00,85596.667,77207.500
2024-05-03 14:00:00,82726.833,74506.333
2024-05-03 14:30:00,78724.667,70868.833
2024-05-03 15:00:00,73369.000,65381.333
2024-05-03 15:30:00,66390.167,58008.167
2024-05-03 16:00:00,57344.167,48504.167
2024-05-03 16:30:00,44794.833,37878.833
2024-05-03 17:00:00,30520.500,26196.000
2024-05-03 17:30:00,16436.833,14548.333
2024-05-03 18:00:00,6407.833,4887.667
2024-05-03 18:30:00,1433.667,1052.833
2024-05-03 19:00:00,23.400,0.000
2024-05-03 19:30:00,,
2024-05-03 20:00:00,,
2024-05-03 20:30:00,,
2024-05-03 21:00:00,,
2024-05-03 21:30:00,,
2024-05-03 22:00:00,,
2024-05-03 22:30:00,,
2024-05-03 23:00:00,,
2024-05-03 23:30:00,,
2024-05-04 00:00:00,0.000,0.000
2024-05-04 00:30:00,,
2024-05-04 01:00:00,,
2024-05-04 01:30:00,,
2024-05-04 02:00:00,,
2024-05-04 02:30:00,,
2024-05-04 03:00:00,,
2024-05-04 03:30:00,,
2024-05-04 04:00:00,,
2024-05-04 04:30:00,,
2024-05-04 05:00:00,,
2024-05-04 05:30:00,,
2024-05-04 06:00:00,,
2024-05-04 06:30:00,,
2024-05-04 07:00:00,0.000,0.000
2024-05-04 07:30:00,921.167,697.333
2024-05-04 08:00:00,4793.167,4300.500
2024-05-04 08:30:00,13614.833,13754.500
2024-05-04 09:00:00,23974.667,22246.833
2024-05-04 09:30:00,26552.833,22526.667
2024-05-04 10:00:00,49650.000,44933.667
2024-05-04 10:30:00,59618.333,53580.500
2024-05-04 11:00:00,68105.333,61325.833
2024-05-04 11:30:00,75143.833,67709.167
2024-05-04 12:00:00,84308.833,74389.167
2024-05-04 12:30:00,75733.500,67835.333
2024-05-04 13:00:00,86218.667,77416.000
2024-05-04 13:30:00,54387.500,48896.833
2024-05-04 14:00:00,83053.833,72700.833
2024-05-04 14:30:00,77135.500,68783.000
2024-05-04 15:00:00,71593.500,63831.333
2024-05-04 15:30:00,63898.167,55845.500
2024-05-04 16:00:00,55580.000,46960.500
2024-05-04 16:30:00,43597.667,36836.333
2024-05-04 17:00:00,29055.000,25013.667
2024-05-04 17:30:00,15519.167,13771.500
2024-05-04 18:00:00,6010.500,4561.667
2024-05-04 18:30:00,1354.333,952.500
2024-05-04 19:00:00,38.800,0.000
2024-05-04 19:30:00,,
2024-05-04 20:00:00,,
2024-05-04 20:30:00,,
2024-05-04 21:00:00,,
2024-05-04 21:30:00,,
2024-05-04 22:00:00,,
2024-05-04 22:30:00,,
2024-05-04 23:00:00,,
2024-05-04 23:30:00,,
2024-05-05 00:00:00,0.000,0.000
2024-05-05 00:30:00,,
2024-05-05 01:00:00,,
2024-05-05 01:30:00,,
2024-05-05 02:00:00,,
2024-05-05 02:30:00,,
2024-05-05 03:00:00,,
2024-05-05 03:30:00,,
2024-05-05 04:00:00,,
2024-05-05 04:30:00,,
2024-05-05 05:00:00,,
2024-05-05 05:30:00,,
2024-05-05 06:00:00,,
2024-05-05 06:30:00,,
2024-05-05 07:00:00,0.000,0.000
2024-05-05 07:30:00,876.000,642.333
2024-05-05 08:00:00,4497.667,3971.667
2024-05-05 08:30:00,12941.833,12800.000
2024-05-05 09:00:00,25543.333,24406.833
2024-05-05 09:30:00,38761.333,35800.000
2024-05-05 10:00:00,51407.667,46525.333
2024-05-05 10:30:00,62068.833,55775.500
2024-05-05 11:00:00,70358.833,63257.500
2024-05-05 11:30:00,76809.500,69037.000
2024-05-05 12:00:00,81258.500,72993.167
2024-05-05 12:30:00,83976.667,75511.500
2024-05-05 13:00:00,84996.167,76333.833
2024-05-05 13:30:00,84740.333,76093.500
2024-05-05 14:00:00,82317.333,73878.833
2024-05-05 14:30:00,78120.667,70188.333
2024-05-05 15:00:00,72775.167,64529.000
2024-05-05 15:30:00,65257.500,56892.167
2024-05-05 16:00:00,55963.833,46977.167
2024-05-05 16:30:00,44060.833,37087.500
2024-05-05 17:00:00,29695.667,25408.500
2024-05-05 17:30:00,15884.000,14024.667
2024-05-05 18:00:00,6035.500,4437.000
2024-05-05 18:30:00,1315.500,892.500
2024-05-05 19:00:00,37.000,0.000
2024-05-05 19:30:00,,
2024-05-05 20:00:00,,
2024-05-05 20:30:00,,
2024-05-05 21:00:00,,
2024-05-05 21:30:00,,
2024-05-05 22:00:00,,
2024-05-05 22:30:00,,
2024-05-05 23:00:00,,
2024-05-05 23:30:00,,
2024-05-06 00:00:00,0.000,0.000
2024-05-06 00:30:00,,
2024-05-06 01:00:00,,
2024-05-06 01:30:00,,
2024-05-06 02:00:00,,
2024-05-06 02:30:00,,
2024-05-06 03:00:00,,
2024-05-06 03:30:00,,
2024-05-06 04:00:00,,
2024-05-06 04:30:00,,
2024-05-06 05:00:00,,
2024-05-06 05:30:00,,
2024-05-06 06:00:00,,
2024-05-06 06:30:00,,
2024-05-06 07:00:00,0.000,0.000
2024-05-06 07:30:00,810.000,620.833
2024-05-06 08:00:00,4585.667,3870.500
2024-05-06 08:30:00,13155.000,12647.000
2024-05-06 09:00:00,25310.667,24340.000
2024-05-06 09:30:00,38267.333,35560.667
2024-05-06 10:00:00,50434.667,45868.333
2024-05-06 10:30:00,60711.000,54806.167
2024-05-06 11:00:00,68488.167,61724.333
2024-05-06 11:30:00,74414.333,67051.333
2024-05-06 12:00:00,79529.833,71757.167
2024-05-06 12:30:00,82013.500,74058.667
2024-05-06 13:00:00,82644.833,74676.833
2024-05-06 13:30:00,81703.333,73721.500
2024-05-06 14:00:00,80147.333,72364.333
2024-05-06 14:30:00,76468.167,69009.167
2024-05-06 15:00:00,70608.167,62988.667
2024-05-06 15:30:00,63463.500,55597.167
2024-05-06 16:00:00,54632.333,45918.333
2024-05-06 16:30:00,42269.167,35760.333
2024-05-06 17:00:00,28307.167,24365.000
2024-05-06 17:30:00,14937.333,13205.000
2024-05-06 18:00:00,5735.833,4290.667
2024-05-06 18:30:00,1255.167,896.333
2024-05-06 19:00:00,14.000,0.000
2024-05-06 19:30:00,,
2024-05-06 20:00:00,,
2024-05-06 20:30:00,,
2024-05-06 21:00:00,,
2024-05-06 21:30:00,,
2024-05-06 22:00:00,,
2024-05-06 22:30:00,,
2024-05-06 23:00:00,,
2024-05-06 23:30:00,,
2024-05-07 00:00:00,0.000,0.000
2024-05-07 00:30:00,,
2024-05-07 01:00:00,,
2024-05-07 01:30:00,,
2024-05-07 02:00:00,,
2024-05-07 02:30:00,,
2024-05-07 03:00:00,,
2024-05-07 03:30:00,,
2024-05-07 04:00:00,,
2024-05-07 04:30:00,,
2024-05-07 05:00:00,,
2024-05-07 05:30:00,,
2024-05-07 06:00:00,,
2024-05-07 06:30:00,,
2024-05-07 07:00:00,0.000,0.000
2024-05-07 07:30:00,809.500,604.333
2024-05-07 08:00:00,4323.833,3833.500
2024-05-07 08:30:00,11798.500,11859.000
2024-05-07 09:00:00,23766.667,22870.000
2024-05-07 09:30:00,36267.167,33710.333
2024-05-07 10:00:00,48440.667,44015.667
2024-05-07 10:30:00,58630.500,52912.167
2024-05-07 11:00:00,66852.500,60253.500
2024-05-07 11:30:00,73449.333,66169.667
2024-05-07 12:00:00,75919.000,67254.667
2024-05-07 12:30:00,81011.167,72747.833
2024-05-07 13:00:00,81751.667,73522.000
2024-05-07 13:30:00,81356.000,73371.833
2024-05-07 14:00:00,79451.000,71414.667
2024-05-07 14:30:00,75599.000,67842.833
2024-05-07 15:00:00,69986.833,62185.500
2024-05-07 15:30:00,62236.833,54270.667
2024-05-07 16:00:00,53787.500,45255.667
2024-05-07 16:30:00,40364.167,34379.167
2024-05-07 17:00:00,28194.333,24293.333
2024-05-07 17:30:00,15570.000,13685.833
2024-05-07 18:00:00,7531.500,5929.667
2024-05-07 18:30:00,1753.000,1346.833
2024-05-07 19:00:00,29.200,0.000
2024-05-07 19:30:00,,
2024-05-07 20:00:00,,
2024-05-07 20:30:00,,
2024-05-07 21:00:00,,
2024-05-07 21:30:00,,
2024-05-07 22:00:00,,
2024-05-07 22:30:00,,
2024-05-07 23:00:00,,
2024-05-07 23:30:00,,
2024-05-08 00:00:00,0.000,0.000
2024-05-08 00:30:00,,
2024-05-08 01:00:00,,
2024-05-08 01:30:00,,
2024-05-08 02:00:00,,
2024-05-08 02:30:00,,
2024-05-08 03:00:00,,
2024-05-08 03:30:00,,
2024-05-08 04:00:00,,
2024-05-08 04:30:00,,
2024-05-08 05:00:00,,
2024-05-08 05:30:00,,
2024-05-08 06:00:00,,
2024-05-08 06:30:00,,
2024-05-08 07:00:00,0.000,0.000
2024-05-08 07:30:00,675.167,484.000
2024-05-08 08:00:00,4244.667,3683.833
2024-05-08 08:30:00,10415.500,10299.500
2024-05-08 09:00:00,19243.333,18221.167
2024-05-08 09:30:00,35327.500,32846.167
2024-05-08 10:00:00,46876.500,42622.833
2024-05-08 10:30:00,56373.833,50876.833
2024-05-08 11:00:00,64629.333,58245.500
2024-05-08 11:30:00,72660.667,65704.167
2024-05-08 12:00:00,76253.833,67944.833
2024-05-08 12:30:00,85894.500,77431.000
2024-05-08 13:00:00,53855.167,47719.667
2024-05-08 13:30:00,72884.500,66284.333
2024-05-08 14:00:00,81051.333,73046.667
2024-05-08 14:30:00,81217.000,72536.667
2024-05-08 15:00:00,80308.500,71469.500
2024-05-08 15:30:00,65074.500,54165.833
2024-05-08 16:00:00,30113.833,30775.333
2024-05-08 16:30:00,30234.500,25783.167
2024-05-08 17:00:00,12732.167,11545.333
2024-05-08 17:30:00,10598.833,9363.667
2024-05-08 18:00:00,4698.833,4207.000
2024-05-08 18:30:00,946.833,716.667
2024-05-08 19:00:00,8.800,0.000
2024-05-08 19:30:00,,
2024-05-08 20:00:00,,
2024-05-08 20:30:00,,
2024-05-08 21:00:00,,
2024-05-08 21:30:00,,
2024-05-08 22:00:00,,
2024-05-08 22:30:00,,
2024-05-08 23:00:00,,
2024-05-08 23:30:00,,
2024-05-09 00:00:00,0.000,0.000
2024-05-09 00:30:00,,
2024-05-09 01:00:00,,
2024-05-09 01:30:00,,
2024-05-09 02:00:00,,
2024-05-09 02:30:00,,
2024-05-09 03:00:00,,
2024-05-09 03:30:00,,
2024-05-09 04:00:00,,
2024-05-09 04:30:00,,
2024-05-09 05:00:00,,
2024-05-09 05:30:00,,
2024-05-09 06:00:00,,
2024-05-09 06:30:00,,
2024-05-09 07:00:00,0.000,0.000
2024-05-09 07:30:00,1046.000,818.333
2024-05-09 08:00:00,6363.167,5611.167
2024-05-09 08:30:00,11743.167,11474.500
2024-05-09 09:00:00,22345.333,21567.500
2024-05-09 09:30:00,34396.500,32152.833
2024-05-09 10:00:00,46072.167,41946.833
2024-05-09 10:30:00,57848.333,52323.167
2024-05-09 11:00:00,66252.500,60078.500
2024-05-09 11:30:00,37668.333,34127.667
2024-05-09 12:00:00,64255.333,57745.167
2024-05-09 12:30:00,73123.167,65199.667
2024-05-09 13:00:00,75496.000,69201.833
2024-05-09 13:30:00,64930.000,60068.667
2024-05-09 14:00:00,72112.000,65130.500
2024-05-09 14:30:00,61708.167,55886.500
2024-05-09 15:00:00,69831.833,62304.333
2024-05-09 15:30:00,36587.333,34091.833
2024-05-09 16:00:00,25308.500,23959.667
2024-05-09 16:30:00,38738.000,31942.500
2024-05-09 17:00:00,21881.000,19274.167
2024-05-09 17:30:00,13680.500,12109.500
2024-05-09 18:00:00,5589.500,4889.000
2024-05-09 18:30:00,1103.333,845.833
2024-05-09 19:00:00,14.750,0.000
2024-05-09 19:30:00,,
2024-05-09 20:00:00,,
2024-05-09 20:30:00,,
2024-05-09 21:00:00,,
2024-05-09 21:30:00,,
2024-05-09 22:00:00,,
2024-05-09 22:30:00,,
2024-05-09 23:00:00,,
2024-05-09 23:30:00,,
2024-05-10 00:00:00,0.000,0.000
2024-05-10 00:30:00,,
2024-05-10 01:00:00,,
2024-05-10 01:30:00,,
2024-05-10 02:00:00,,
2024-05-10 02:30:00,,
2024-05-10 03:00:00,,
2024-05-10 03:30:00,,
2024-05-10 04:00:00,,
2024-05-10 04:30:00,,
2024-05-10 05:00:00,,
2024-05-10 05:30:00,,
2024-05-10 06:00:00,,
2024-05-10 06:30:00,,
2024-05-10 07:00:00,0.000,0.000
2024-05-10 07:30:00,674.000,524.500
2024-05-10 08:00:00,3933.833,3437.667
2024-05-10 08:30:00,11453.500,11287.833
2024-05-10 09:00:00,22677.667,22137.000
2024-05-10 09:30:00,35050.833,32909.333
2024-05-10 10:00:00,47150.000,43187.333
2024-05-10 10:30:00,57167.500,51795.500
2024-05-10 11:00:00,65316.500,59119.333
2024-05-10 11:30:00,71680.667,64746.667
2024-05-10 12:00:00,76061.167,68628.333
2024-05-10 12:30:00,78974.333,71180.167
2024-05-10 13:00:00,79610.333,71511.000
2024-05-10 13:30:00,78773.333,70681.667
2024-05-10 14:00:00,77007.333,69099.667
2024-05-10 14:30:00,72638.000,65115.667
2024-05-10 15:00:00,67157.833,59667.333
2024-05-10 15:30:00,60481.167,52667.333
2024-05-10 16:00:00,51381.000,43222.667
2024-05-10 16:30:00,39679.000,33635.000
2024-05-10 17:00:00,26659.667,23103.500
2024-05-10 17:30:00,15187.333,13557.833
2024-05-10 18:00:00,8203.333,6601.667
2024-05-10 18:30:00,1794.833,1468.833
2024-05-10 19:00:00,1.400,0.000
2024-05-10 19:30:00,,
2024-05-10 20:00:00,,
2024-05-10 20:30:00,,
2024-05-10 21:00:00,,
2024-05-10 21:30:00,,
2024-05-10 22:00:00,,
2024-05-10 22:30:00,,
2024-05-10 23:00:00,,
2024-05-10 23:30:00,,
2024-05-11 00:00:00,0.000,0.000
2024-05-11 00:30:00,,
2024-05-11 01:00:00,,
2024-05-11 01:30:00,,
2024-05-11 02:00:00,,
2024-05-11 02:30:00,,
2024-05-11 03:00:00,,
2024-05-11 03:30:00,,
2024-05-11 04:00:00,,
2024-05-11 04:30:00,,
2024-05-11 05:00:00,,
2024-05-11 05:30:00,,
2024-05-11 06:00:00,,
2024-05-11 06:30:00,,
2024-05-11 07:00:00,0.000,0.000
2024-05-11 07:30:00,715.333,471.833
2024-05-11 08:00:00,3879.833,3294.333
2024-05-11 08:30:00,11145.167,11290.833
2024-05-11 09:00:00,22920.500,22217.333
2024-05-11 09:30:00,35153.833,32815.833
2024-05-11 10:00:00,46969.000,42760.833
2024-05-11 10:30:00,57214.500,51593.833
2024-05-11 11:00:00,65236.333,58652.333
